tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id
994339,sprintcare,FALSE,Sat Nov 25 16:56:13 +0000 2017,"@355533 This sounds concerning. How long have you been experiencing this issue in your area? Is this affecting your calls, data or text messages? - JF",994337,44815
994340,sprintcare,FALSE,Sat Nov 25 16:57:01 +0000 2017,"@355534 Hey! We would not like to lose your business. Please, DM us with some details about what is making you feel this way. - GS https://t.co/rMApsV8PQY",,994341
994342,sprintcare,FALSE,Sat Nov 25 16:56:19 +0000 2017,"@355535 We do not have 2 year agreement anymore,  but we do have Sprint Flex, which is our flexible way to upgrade or own your phone. To learn more, check out our Flex support center: https://t.co/xRY4A14SAl . -PC","9,94,34,39,94,344",112493
994343,355535,TRUE,Sat Nov 25 16:58:51 +0000 2017,@sprintcare Need to go back to 2 year agreement,,994342
994344,355535,TRUE,Sat Nov 25 16:57:28 +0000 2017,@sprintcare 2 year agreement is much better than the way you do phones now,,994342
994338,355536,TRUE,Sun Nov 26 17:36:01 +0000 2017,"@355533 @sprintcare .Come on over to @115911 better, faster network. We will even pay for you to switch!",994345,994337
994345,355533,TRUE,Sun Nov 26 20:28:22 +0000 2017,@355536 @sprintcare @115911 Had T-Mobile previously..wasnt happy. Sprint gave me a better deal with my family plan and unlimited everything,,994338
994346,sprintcare,FALSE,Sat Nov 25 16:50:20 +0000 2017,@128384 Hulu is now part of your Unlimited plan! Hope you enjoy :D -MP,,994347
994889,sprintcare,FALSE,Sat Oct 14 12:13:45 +0000 2017,@355665 We apologize for the issues you have experienced. DM your phone number so that we may research your concerns and reach out.,,994890
994891,sprintcare,FALSE,Sat Oct 14 12:10:56 +0000 2017,"@355666 Shoot us a DM, I have some information to share with you. -JJ",,994892
994940,sprintcare,FALSE,Thu Oct 12 02:28:14 +0000 2017,@176585 Exciting times we are excited as well! You can find out the status of your order at https://t.co/hqOnhxa5KC . - AP,,994941
994224,sprintcare,FALSE,Thu Oct 12 02:27:23 +0000 2017,@355513 Hi there! We'll love for you to join our Sprint family. -RA,,994223
995364,sprintcare,FALSE,Thu Oct 12 02:30:54 +0000 2017,"@355784 Reading this truly concerns us. Please, send us a DM we'd like to further assist you. -MH",,995365
996110,sprintcare,FALSE,Sun Oct 22 16:29:26 +0000 2017,"@355931 We hate to hear you want to leave the sprint family, but how can we help you today.",,971494
971494,355931,TRUE,Sun Oct 22 15:43:20 +0000 2017,@sprintcare This is why I’m switching to Verizon. Had this issue for a year and nothing #sprintcaredontcare 😂,996110,971443
996111,sprintcare,FALSE,Sun Oct 22 16:24:04 +0000 2017,@355932 (2/2) Do you have issues in one or multiple locations? How long have you been having issues? - WR,996112,971490
996112,355932,TRUE,Sun Oct 22 16:27:28 +0000 2017,@sprintcare This bad since the update...we also have a mini cell booster from Sprint and it doesn’t help at all anymore.,996113,996111
996113,sprintcare,FALSE,Sun Oct 22 19:43:08 +0000 2017,@355932 I'll like to check the coverage for you. Please DM providing your ZIP and nearest cross street! - AW,,996112
971490,355932,TRUE,Sun Oct 22 16:12:38 +0000 2017,@sprintcare Yes. Issues in Meridian Idaho. 1 Bar LTE only about 10% of the time...otherwise 3G,"9,96,11,19,96,114",971443
996114,sprintcare,FALSE,Sun Oct 22 16:23:56 +0000 2017,@355932 (1/2) Hi there! Thanks for bringing this to our attention. We would love to look into that for you. - WR,,971490
996773,sprintcare,FALSE,Thu Oct 12 03:00:21 +0000 2017,@122984 We are here to help! Let us know what is the best time to reach out to https://t.co/WZ7tqCYBY7 @116447,996774,992774
996774,122984,TRUE,Thu Oct 12 12:41:57 +0000 2017,"@sprintcare @116447 Here to help? You opened a ticket months ago that's open on my account, yet I have yet to hear from anyone. It's the same bull everytime",,996773
992774,122984,TRUE,Thu Oct 12 02:52:27 +0000 2017,"@355169 @257445 @116447 @sprintcare Watching your reception decrease, increase, no service, then switch to roaming, is like watching the car talk in knight rider #Sprint",996773,979410
997760,sprintcare,FALSE,Thu Oct 12 03:38:41 +0000 2017,@356264 Hello! Voice over LTE is on Sprint’s roadmap but have not announced a timeframe for commercial deployment. -Y.F.,,997761
998495,sprintcare,FALSE,Sun Oct 22 16:57:09 +0000 2017,@356439 phone number through the private chat and I will be able to send you some troubleshooting steps to complete.,,971444
971444,356439,TRUE,Sun Oct 22 16:54:19 +0000 2017,"@sprintcare issues all day yesterday and today. Cannot make phone calls. From day 1, service sucks and will be leaving you guys within a month.","9,98,49,59,98,496",971443
998496,sprintcare,FALSE,Sun Oct 22 16:57:05 +0000 2017,@356439 We apologize for the inconvenience and would like to do some troubleshooting with you. Can you send me your,,971444
998499,sprintcare,FALSE,Sun Oct 22 16:56:07 +0000 2017,@273366 Please follow and DM us &amp; we’ll get this figured out ASAP. -CB,,998500
998500,273366,TRUE,Sun Oct 22 16:47:01 +0000 2017,@sprintcare WHY IS MY PHONE SAYING I HAVE SERVICE AND LTE BUT MY PHONES INTERNET WONT WORK WITHOUT WIFI. 🙃,998499,
998502,sprintcare,FALSE,Sun Oct 22 16:48:39 +0000 2017,@299573 We'd be happy to personally review your account for options. Just send us a Direct Message. - RR,998503,998504
998503,299573,TRUE,Sun Oct 22 16:53:33 +0000 2017,"@sprintcare No need to review account, just having regret not taking advantage. Thanks for the response.",,998502
998504,299573,TRUE,Sun Oct 22 16:20:59 +0000 2017,@sprintcare hey is there any chance you could extend this one additional day for me? I thought about it yesterday but didn’t pull trigger https://t.co/dksBjAPGxK,"9,98,50,29,98,505",
998505,sprintcare,FALSE,Sun Oct 22 16:48:25 +0000 2017,@299573 Glad to hear from you! This was a one day promotion. The good news is that we have new promotions coming up all the time. - RR,,998504
998701,sprintcare,FALSE,Sat Oct 14 12:20:03 +0000 2017,@356483 I'd like to check your coverage to address this. Send me your ZIP code in a DM. -JJ,998702,998703
998702,356483,TRUE,Sat Oct 14 12:20:35 +0000 2017,@sprintcare Lmao just like this 😭 your service is terrible deal with it because we do,,998701
999632,sprintcare,FALSE,Sun Oct 22 17:12:41 +0000 2017,@356695 Thank you,,999633
999633,356695,TRUE,Sun Oct 22 17:11:59 +0000 2017,@sprintcare Ok,999632,999634
999634,sprintcare,FALSE,Sun Oct 22 17:11:19 +0000 2017,@356695 put it back in and restart the phone let see if this will fix the issue.,999633,999635
999636,sprintcare,FALSE,Sun Oct 22 17:11:16 +0000 2017,"@356695 We sorry you are having this issue, but if you can power off the phone and then take the sim card out and then",,999635
999637,sprintcare,FALSE,Sun Oct 22 17:06:37 +0000 2017,@356696 device and if so is it still having the same issue?,,999638
999639,sprintcare,FALSE,Sun Oct 22 17:06:26 +0000 2017,"@356696 I understand the frustration, but just want to make sure its not a device issue. Have you powered off and on the",,999638
1001683,sprintcare,FALSE,Sun Oct 22 17:42:10 +0000 2017,@310032 We apologize for the issues you have experienced. We will reach out to you momentarily to address your account concerns.,1001684,1001685
1001684,310032,TRUE,Sun Oct 22 17:45:45 +0000 2017,"@sprintcare Why? Last time you told me there are no connection issues.  I'm done, looking forward to moving on in 6 months, 6 months of bad service.",1001686,1001683
1001686,sprintcare,FALSE,Sun Oct 22 17:50:21 +0000 2017,@310032 We regret to hear about your dissatisfaction. if you change your mind we are here to help and ready to assist.,,1001684
1001687,sprintcare,FALSE,Sun Oct 22 17:40:09 +0000 2017,"@357128 Wow, what's going on? We want to help you. Please send us a Direct Message, so that we can further assist you. -DS",1001688,1001689
1001688,357128,TRUE,Sun Oct 22 17:53:17 +0000 2017,@sprintcare No need I have been trying to leave yall for TMobile &amp; all I need is my phone unlocked but of course yall couldnt get it right the first 6xs,1001690,1001687
1001690,sprintcare,FALSE,Sun Oct 22 18:02:35 +0000 2017,"@357128 We would love to be given a chance to work with you on this. If you do change you mind please let us know, we would be happy to help. -DS",1001691,1001688
1001691,357128,TRUE,Sun Oct 22 18:18:32 +0000 2017,@sprintcare I just DM’d you but I bet you all can’t get it right,,1001690
1001692,sprintcare,FALSE,Sun Oct 22 17:36:48 +0000 2017,@136459 see what our account service team can do to save you as a loyal customer.,1001693,1001694
1001693,136459,TRUE,Sun Oct 22 17:38:51 +0000 2017,"@sprintcare No I’m ok. I don’t have coverage right now and have “full bars and LTE” I’m over it, and have been for over a year.",1001695,1001692
1001695,sprintcare,FALSE,Sun Oct 22 17:40:01 +0000 2017,@136459 I understand but if there is anything we can do to change your mind about leaving please reach back out to us. We are here to help.,1001696,1001693
1001696,136459,TRUE,Sun Oct 22 17:45:16 +0000 2017,"@sprintcare If your company “understands” the crap service, they should fix it. We are moving for safety of having coverage when we need it most.",,1001695
1001697,sprintcare,FALSE,Sun Oct 22 17:36:44 +0000 2017,@136459 We hate to hear you leaving the sprint family. But if you can send a phone number through direct message we can,,1001694
1001698,sprintcare,FALSE,Sun Oct 22 17:35:06 +0000 2017,@357129 (2/2) Do you have issues in one or multiple locations? How long have you been having issues? - WR,"1,00,16,99,10,01,700",1001701
1001699,357129,TRUE,Sun Oct 22 18:04:08 +0000 2017,"@sprintcare This issue happens ALL the time, it doesn’t make sense to pay for something that doesn’t work properly.",,1001698
1001700,357129,TRUE,Sun Oct 22 18:05:07 +0000 2017,"@sprintcare your Monthly bills should be based off of the your performance, if @115714 lacks in performance then my monthly dues should lack as well",,1001698
1001702,sprintcare,FALSE,Sun Oct 22 17:34:57 +0000 2017,@357129 (1/2) Hello there! That's definitely not the kind of feedback we want to hear. - WR,,1001701
1002624,sprintcare,FALSE,Sun Oct 22 14:54:17 +0000 2017,@357324 (2/2) The account holder can skip the code part by entering the PIN or sec. answer to reset the password. - WR,1002625,1002626
1002625,357324,TRUE,Sun Oct 22 15:00:31 +0000 2017,@sprintcare We have but then it says upgraded security send code to his phone number.,1002627,1002624
1002627,sprintcare,FALSE,Sun Oct 22 15:22:06 +0000 2017,"@357324 For the account holder, besides receiving the code, there's an option to enter PIN or answer. For this option, the code is not needed. - WR",1002628,1002625
1002628,357324,TRUE,Sun Oct 22 15:23:00 +0000 2017,@sprintcare We reset the password but it then went to a screen for added security send code.,1002629,1002627
1002629,sprintcare,FALSE,Sun Oct 22 15:35:20 +0000 2017,@357324 Can you DM us a screenshot of it? - WR,,1002628
1002626,357324,TRUE,Sun Oct 22 14:26:17 +0000 2017,"@sprintcare Son lost his phone but needed to upgrade.Wants 2 order online.4got password,tried 2 reset but wants 2 send code via text.Advice?","1,00,26,24,10,02,630",
1002630,sprintcare,FALSE,Sun Oct 22 14:54:02 +0000 2017,@357324 (1/2) Good morning. Thanks for bringing this to our attention. We would love to help. - WR,,1002626
1003248,sprintcare,FALSE,Sun Oct 22 15:12:54 +0000 2017,@357477 with our account service team.,,1003249
1003250,sprintcare,FALSE,Sun Oct 22 15:12:50 +0000 2017,@357477 If you want I can call you. Please send a callback number through direct message and I will get you in contact,,1003249
1003251,sprintcare,FALSE,Sun Oct 22 15:12:42 +0000 2017,"@357477 Hello, what we need to do then is get you in contact with our account service team to look into this issue for you.",,1003249
1003252,sprintcare,FALSE,Sun Oct 22 15:09:18 +0000 2017,"@357478 Hi there, glad to have you on board today. Let me know what questions you have -NS",1003253,1003254
1003253,357478,TRUE,Sun Oct 22 15:13:09 +0000 2017,"@sprintcare What’s up with the iPhone glitches immediately prior to updates and new system releases? I’m a platinum member, 20+ years a customer.",1003255,1003252
1003255,sprintcare,FALSE,Sun Oct 22 15:16:32 +0000 2017,@357478 We would be happy to look into this for you send us a DM. -NS https://t.co/rMApsV8PQY,1003256,1003253
1003256,357478,TRUE,Sun Oct 22 18:37:08 +0000 2017,"@sprintcare Will do. I’ll have it done directly. @115714 @sprintcare  Awesome customer service, if you don’t hve Sprint, you aren’t living life",,1003255
1005163,sprintcare,FALSE,Sun Oct 22 15:44:40 +0000 2017,@357910 number in the DM I will get you in contact with our account service team.,"1,00,51,64,10,05,165",1005166
1005164,357910,TRUE,Sun Oct 22 15:46:12 +0000 2017,@sprintcare I already spoke with someone today in that department,,1005163
1005165,357910,TRUE,Mon Oct 23 17:16:38 +0000 2017,@sprintcare I am still waiting for your reply to my dm from yesterday....?????,,1005163
1005166,357910,TRUE,Sun Oct 22 15:41:42 +0000 2017,@sprintcare Check your dm,"10,05,16,31,00,51,67,10,00,000",1005169
1005169,sprintcare,FALSE,Sun Oct 22 15:38:47 +0000 2017,@357910 direct message so I can get you in contact with them to see if they can help.,1005166,1005170
1005170,357910,TRUE,Sun Oct 22 15:36:23 +0000 2017,@sprintcare Check dm,"1,00,51,69,10,05,171",1005172
1005172,sprintcare,FALSE,Sun Oct 22 15:34:55 +0000 2017,@357910 We hate to hear you want to leave the sprint family. How can we help you today?,1005170,1005173
1005173,357910,TRUE,Sun Oct 22 15:33:25 +0000 2017,@sprintcare claims to not be able to do something but I know they can. Officially switching to a new phone provider.,1005172,
1005167,sprintcare,FALSE,Sun Oct 22 15:44:36 +0000 2017,@357910 what they can do. And I notice you say check the dm but there is nothing to show if you can send me a phone,,1005166
1005168,sprintcare,FALSE,Sun Oct 22 15:44:26 +0000 2017,@357910 I understand but is the department that handles this issue. I can get you over to our account service team to see,,1005166
1005171,sprintcare,FALSE,Sun Oct 22 15:38:43 +0000 2017,@357910 I understand so we need to get you in contact with our finance team. Can you send me your phone number through,,1005170
1005174,sprintcare,FALSE,Sun Oct 22 15:36:49 +0000 2017,@357911 and get you to our order support team to make sure the order is fine.,1005175,1005176
1005175,357911,TRUE,Sun Oct 22 15:38:29 +0000 2017,@sprintcare I appreciate that but it's ridiculous that it's even necessary.,,1005174
1005178,sprintcare,FALSE,Sun Oct 22 15:36:44 +0000 2017,@357911 We apologize for the inconvenience but if you can send a callback number through direct message will contact you,,1005176
1005628,sprintcare,FALSE,Sun Oct 22 19:27:15 +0000 2017,"@358026 Allow us to further look into this. Please send us a Direct Message, so that we can further assist you. -CS",,1005629
1005630,sprintcare,FALSE,Sun Oct 22 19:26:19 +0000 2017,@358027 Thank you now can we assist in regards to this? -AP,1005631,1005632
1005631,358027,TRUE,Sun Oct 22 20:10:04 +0000 2017,@sprintcare Nope. Just pointing out the mistake.,,1005630
1005668,sprintcare,FALSE,Sat Oct 14 13:28:14 +0000 2017,"@358037 least 12 monthly payments, you are eligible to upgrade. - WE",,1005669
1005669,358037,TRUE,Sat Oct 14 12:48:43 +0000 2017,@sprintcare the iPhone forever plan by sprint is that included the iPhone x when it come out ?,"10,05,66,81,00,56,70,10,00,000",
1005670,sprintcare,FALSE,Sat Oct 14 13:28:06 +0000 2017,"@358037 Although with the iPhone forever lease term is 18 months, if the next iPhone is launched and you've made at - WE",,1005669
1005671,sprintcare,FALSE,Sat Oct 14 13:25:12 +0000 2017,@358037 Sure! Phone Forever program allows you to upgrade to the latest iPhone every year. - WE,,1005669
1005674,sprintcare,FALSE,Sat Oct 14 13:19:14 +0000 2017,@358039 Hey there! Is there anything that you would like us to assist with? -MM,,1005675
1006717,sprintcare,FALSE,Sun Oct 22 19:42:39 +0000 2017,"@358224 Hi, please send us a DM so that we can further assist you. -RA",,1006718
1006719,sprintcare,FALSE,Sun Oct 22 19:41:34 +0000 2017,@358225 Gracias por contactarnos. Estamos trabajando arduamente para restaurar los servicios. Gracias por su paciencia. - LP,,1006720
1006721,sprintcare,FALSE,Sun Oct 22 19:37:38 +0000 2017,"@347774 Hi there, this is not the way we want our customers to fell. Send me a DM so we can further assist you. -OA",,959964
1006725,sprintcare,FALSE,Sun Oct 22 19:36:16 +0000 2017,"@358227 Hi there, please send us a Direct Message, so that we can further assist you. Thank you. -CA",1006726,1006727
1006726,358227,TRUE,Sun Oct 22 19:40:51 +0000 2017,@sprintcare I did,,1006725
1006728,sprintcare,FALSE,Sun Oct 22 19:35:56 +0000 2017,@358228 We would like to help. What was the wrong information you were provided with? - WR,"10,06,72,91,00,67,30,10,00,000",1006732
1006729,358228,TRUE,Sun Oct 22 19:58:31 +0000 2017,@sprintcare Can do what needs to be done when i cant get clear direction. Have been i ln store now for 3.25 hrs,1006733,1006728
1006733,sprintcare,FALSE,Sun Oct 22 20:21:19 +0000 2017,"@358228 Yes, that is frustrating.  To add an authorized delegate is all you need to do?  I have the EXACT steps, please DM me! -MB",,1006729
1006730,358228,TRUE,Sun Oct 22 19:57:58 +0000 2017,"@sprintcare Another said it takes 72 hrs then another said it instant. Manager is rude, confrontational and not unhelpful.",,1006728
1006731,358228,TRUE,Sun Oct 22 19:56:20 +0000 2017,@sprintcare Associate told me to have account holder call cust. Care to add me as authorized user. Then manager said cant be done on phone.,,1006728
1006732,358228,TRUE,Sun Oct 22 19:10:43 +0000 2017,"@sprintcare Argumentative service from the manager, inconsistent info from associates who can make a decision with wrong information?",1006728,1006734
1006734,sprintcare,FALSE,Sun Oct 22 17:49:37 +0000 2017,@358228 (1/2) Hello there! That's definitely not the kind of feedback we want to hear. - WR,1006732,1006735
1006737,sprintcare,FALSE,Sun Oct 22 19:32:46 +0000 2017,"@358229 That doesn't sound fun. We want to help you. Please send us a Direct Message, so that we can further assist you. -CE",,1006738
1006739,sprintcare,FALSE,Sun Oct 22 19:32:15 +0000 2017,"@358230 Hi there! Let's help you get this fix. Please send us a Direct Message, so that we can further assist you. -AA",,1006740
1006740,358230,TRUE,Sun Oct 22 16:26:57 +0000 2017,@sprintcare Actually come to think of it this past week it seems like when someone sends me a message I don't get it till about 15 minutes after sent,1006739,971546
971546,358230,TRUE,Sun Oct 22 16:20:19 +0000 2017,@sprintcare LG and Samsung phones lost data for 1/2 hour in different locations in Metro Detroit area Thursday.  Only problem I've had in over a year.,1006740,971443
1006741,sprintcare,FALSE,Sun Oct 22 19:32:15 +0000 2017,"@358231 This is very concerning to hear. Please send us a Direct Message, so that we can further assist you. We are here to help. -JE",,1006742
1006742,358231,TRUE,Sun Oct 22 19:26:29 +0000 2017,"@sprintcare, @115714 techsupport, I still can't make calls in some parts of my Home. Contract or no contract. Im leaving sprint. After 15yrs https://t.co/qtnmKQe3JM",1006741,
1006743,sprintcare,FALSE,Sun Oct 22 19:30:15 +0000 2017,@126868 There must be an issue with the site.,1006744,1006745
1006744,126868,TRUE,Sun Oct 22 22:05:46 +0000 2017,@sprintcare Site? It’s an app. Jesus! @sprintcare worst decision I made.  I want out of this bs company.  Total ripoff,1006746,1006743
1006746,sprintcare,FALSE,Mon Oct 23 12:25:17 +0000 2017,@126868 We would hate to see you leave us here at Sprint! Can you elaborate on the issue/s you're experiencing so that we can assist? - AM,1006747,1006744
1006747,126868,TRUE,Mon Oct 23 18:48:33 +0000 2017,@sprintcare 2 days and Sprint doesn’t know what World Top-Up is.  It’s an application that belongs to sprint,1006748,1006746
1006748,sprintcare,FALSE,Mon Oct 23 18:50:17 +0000 2017,@126868 Please send us a DM so that we can assist. - AM,,1006747
1006745,126868,TRUE,Sun Oct 22 19:08:02 +0000 2017,@sprintcare $6.00,1006743,1006749
1006749,sprintcare,FALSE,Sun Oct 22 19:07:28 +0000 2017,"@126868 How much have you sent this month, due to there is a limit that can be sent in a month.",1006745,1006750
1006750,126868,TRUE,Sun Oct 22 18:40:10 +0000 2017,@VerizonSupport @115990 Is Verizon still doing the $600 if I switch @115714 @sprintcare  is terrible 2 hours no answer confused care agents,1006749,1006751
1006752,126868,TRUE,Sun Oct 22 18:32:41 +0000 2017,@116447 @115714 @VerizonSupport @ATT  @TMobileHelp able to send $10 b4 - only $3 now @sprintcare for 1hr no answer terrible cs https://t.co/S9gjD6GKyy,"1,00,67,53,10,06,751",
1007154,sprintcare,FALSE,Sat Oct 14 13:40:43 +0000 2017,@358327 Hey there! Is there anything that you would like us to help assist with? -MM,,966182
1007159,sprintcare,FALSE,Sat Oct 14 13:38:00 +0000 2017,"@358328 Hey, i would like help. What type of issues are you having? - BB",1007160,1007161
1007160,358328,TRUE,Sat Oct 14 13:40:27 +0000 2017,@sprintcare I would literally not get any messages or emails until I was on WiFi but my phone would say “sprint LTE” but I only have maybe two bars,1007162,1007159
1007162,sprintcare,FALSE,Sat Oct 14 13:44:07 +0000 2017,@358328 I would like to take a look into the area. Please send me a DM to check what's going on. - BB,,1007160
1007513,sprintcare,FALSE,Sun Oct 22 19:45:49 +0000 2017,@358414 Hey there thank you so much for the post today! What’s going on - AP,1007514,1007515
1007514,358414,TRUE,Sun Oct 22 20:28:11 +0000 2017,@sprintcare Can't get the new iOS software to download keeps saying error also I can't open any of my text messages it takes me back to the home screen,1007516,1007513
1007516,sprintcare,FALSE,Sun Oct 22 20:42:33 +0000 2017,"@358414 Please send us a Direct Message, so that we can further assist you. - AP",,1007514
1007515,358414,TRUE,Sun Oct 22 19:33:48 +0000 2017,@358415 @sprintcare They are shit,"1,00,75,13,10,07,517",1007518
1007518,358415,TRUE,Sun Oct 22 18:32:21 +0000 2017,"@358414 @sprintcare That’s your first issue there man, you have sprint 😂👏🏼 I used to have Sprint and when they asked me why was I canceling I said they were 💩",1007515,1007519
1007519,358414,TRUE,Sun Oct 22 17:41:18 +0000 2017,@sprintcare what's the issue?,1007518,1007520
1008238,sprintcare,FALSE,Sat Oct 14 13:58:41 +0000 2017,@358576 Can you please send us a DM so we can determine what's the issue? -MM,1008239,1008240
1008239,358576,TRUE,Sat Oct 14 18:37:00 +0000 2017,"@sprintcare No, just send people to Christiansburg and you will see that signal strength is poor throughout the town.",1008241,1008238
1008241,sprintcare,FALSE,Sat Oct 14 18:39:50 +0000 2017,@358576 Please give us the opportunity to help assist. -MM,1008242,1008239
1008242,358576,TRUE,Thu Oct 19 21:51:57 +0000 2017,"@sprintcare I don’t trust the dm requests as they ask me for passcode to phone, which means a hacker/scammer.",1008243,1008241
1008243,sprintcare,FALSE,Thu Oct 19 21:57:19 +0000 2017,"@358576 Hi, we'll be happy to assist you. Please send us a DM so that we can then get you to our secured chat where you can be further assisted. -RA",,1008242
1008244,sprintcare,FALSE,Sat Oct 14 13:57:57 +0000 2017,"@358576 Hey there! You concerns are very much understood. However, we would really like to see what's the issue. -MM",,1008240
1008261,sprintcare,FALSE,Sun Oct 22 20:12:58 +0000 2017,"@358582 Hi there, please send us a Direct Message, so that we can further assist you. -SH",,1008262
1008263,sprintcare,FALSE,Sun Oct 22 20:08:30 +0000 2017,@212660 Thank you for talking with me today.,1008264,1008265
1008264,212660,TRUE,Mon Oct 23 22:53:28 +0000 2017,@sprintcare Supposed to receive a call back today... @116447 https://t.co/U9Fn9T7uYi,1008266,1008263
1008266,sprintcare,FALSE,Mon Oct 23 22:56:09 +0000 2017,@212660 Team @116447 will be reaching out to you shortly. https://t.co/VOMajfIf9a,"1,00,82,67,10,08,268",1008264
1008267,212660,TRUE,Tue Oct 24 03:43:14 +0000 2017,@sprintcare @116447 Haha- no call @116447,1008269,1008266
1008269,sprintcare,FALSE,Tue Oct 24 12:09:56 +0000 2017,@212660 We will let your analyst know about your concerns. If you would like help sooner please let us know. Team @116447,,1008267
1008268,212660,TRUE,Fri Oct 27 14:09:12 +0000 2017,@sprintcare @116447 Any updates!?!?,"1,00,82,70,10,08,271",1008266
1008270,sprintcare,FALSE,Fri Oct 27 14:13:22 +0000 2017,@212660 Team @116447 is reaching out now.,,1008268
1008271,212660,TRUE,Fri Oct 27 14:47:46 +0000 2017,@sprintcare @116447 Give Anthony a bonus! Took care of my issue in minutes! Thank you!,,1008268
1008265,212660,TRUE,Sun Oct 22 19:33:25 +0000 2017,@sprintcare Waiting,1008263,1008272
1008272,sprintcare,FALSE,Sun Oct 22 18:59:03 +0000 2017,@212660 Thank we will be reaching out to you shortly.,1008265,1008273
1008273,212660,TRUE,Sun Oct 22 18:54:32 +0000 2017,@sprintcare 3303387621,1008272,1008274
1008274,sprintcare,FALSE,Sun Oct 22 18:54:17 +0000 2017,@212660 What is a good number and time that we can reach out to you?,1008273,1008275
1008275,212660,TRUE,Sun Oct 22 18:37:24 +0000 2017,@sprintcare That would be nice.....,1008274,1008276
1008276,sprintcare,FALSE,Sun Oct 22 18:34:35 +0000 2017,@212660 We will be glad to look into this for you.,"1,00,82,75,10,08,277",1008278
1009755,sprintcare,FALSE,Sun Oct 22 20:39:22 +0000 2017,"@358926 Hi, please elaborate on your issue. -RA",,875717
875717,358926,TRUE,Sun Oct 22 17:33:05 +0000 2017,@sprintcare why don't you guys no longer offer installment plans...?,1009755,875715
1009756,sprintcare,FALSE,Sun Oct 22 20:36:46 +0000 2017,"@358927 We are concerned about your message and we'll be happy to help you. Please send us a DM, so that we can further assist you. - AP",1009757,1009758
1009757,358927,TRUE,Sun Oct 22 21:24:15 +0000 2017,@sprintcare I just wanted my phone onlocked so I can move it to Verizon. No amount of calls does the trick so I’m not sure a DM will be any different.,1009759,1009756
1009759,sprintcare,FALSE,Sun Oct 22 22:13:05 +0000 2017,"@358927 We understand John, however to better assist you we'll need you to send us a DM. -RW",,1009757
1009760,sprintcare,FALSE,Sun Oct 22 20:35:44 +0000 2017,@358928 It saddens us to see you want to leave our #SprintFamily. What makes you feel this way about us? -NC,,1009761
1009849,sprintcare,FALSE,Sat Oct 14 14:12:32 +0000 2017,"@358949 Wow, that’s terrible. Let’s get it fixed. Please send us a Direct Message, so that we can further assist you. -DJ",,1009850
1009851,sprintcare,FALSE,Sat Oct 14 14:06:13 +0000 2017,@358950 We will reach out to you today to address your account concerns.,,1009852
1009852,358950,TRUE,Sat Oct 14 13:51:54 +0000 2017,@sprintcare @116447 567-225-9204 how much would another line be?,1009851,1009853
1009853,sprintcare,FALSE,Thu Oct 12 13:24:45 +0000 2017,@358950 @116447 Team @116447 will be more than happy to discuss plan options with you.  Please provide a good contact number. https://t.co/rMApsV8PQY,1009852,1009854
1010435,sprintcare,FALSE,Sun Oct 22 20:59:49 +0000 2017,"@359097 Not a problem, Doctor Prosper! We're glad you're enjoying it. -CDE",,1010436
1010437,sprintcare,FALSE,Sun Oct 22 20:59:11 +0000 2017,@359098 Were you using the same SIM card previously? - JM,1010438,1010439
1010438,359098,TRUE,Sun Oct 22 21:31:12 +0000 2017,@sprintcare Yes,1010440,1010437
1010440,sprintcare,FALSE,Sun Oct 22 21:35:09 +0000 2017,@359098 Has the device dropped? - JM,1010441,1010438
1010441,359098,TRUE,Sun Oct 22 21:46:14 +0000 2017,@sprintcare No it has not been dropped. It comes back on line then goes off,1010442,1010440
1010442,sprintcare,FALSE,Sun Oct 22 22:08:25 +0000 2017,"@359098 I understand and I see how frustrating this can be. Send me a DM, so we can look further into this. -KM",,1010441
1010439,359098,TRUE,Sun Oct 22 20:57:10 +0000 2017,@sprintcare I have been with sprint for over 4 years. This is the second time it has happened since the last update. I have a note 5,1010437,1010443
1010443,sprintcare,FALSE,Sun Oct 22 19:12:46 +0000 2017,@359098 Is the phone activated with us? How long has this issue happening? - JM,1010439,1010444
1010444,359098,TRUE,Sun Oct 22 19:08:23 +0000 2017,@sprintcare It keeps saying no sim card detected and the phone isnt activated,1010443,1010445
1010445,sprintcare,FALSE,Sun Oct 22 18:52:34 +0000 2017,@359098 Hey! How can I help you? - RR,1010444,1010446
1010446,359098,TRUE,Sun Oct 22 18:44:53 +0000 2017,@sprintcare my gf phone won't function again. When is tmobile buying you again.,1010445,
1010447,sprintcare,FALSE,Sun Oct 22 20:58:45 +0000 2017,"@359099 Were so sorry for the service issues you're having, Jacqueline. Would you DM us the specifics so we can take a look? -CDE",,1010448
1010449,sprintcare,FALSE,Sun Oct 22 20:57:19 +0000 2017,"@279199 Oh…that’s so not cool…let me check it out for you! Are you having voice, data and text issues? Shoot us a DM. -AH",,1010450
1010451,sprintcare,FALSE,Sun Oct 22 20:56:38 +0000 2017,"@359100 Please tell us, how have we let you down? We'd like the opportunity to change your view of our services. - AW",1010452,1010453
1010452,359100,TRUE,Sun Oct 22 21:00:33 +0000 2017,@sprintcare I don’t get good service.. it sucks,1010454,1010451
1010454,sprintcare,FALSE,Sun Oct 22 21:02:14 +0000 2017,@359100 I'll like to check on the coverage for you. Would you mind sending us a DM providing your ZIP and nearest cross street? - AW,,1010452
